stimulus,Average Estimated Depth,Standard Deviation,Standard Error,Average Trial RT,Actual Depth,Duration
depth_duration_stimuli/001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize_4/001011_2014-06-08_23-18-54_260595134347_rgbf000044-resize_4-target.png,2.450236595744681,1.485257340075796,0.21664704928234146,2438.6382978723404,2.473,1000
depth_duration_stimuli/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0-target.png,2.667271111111111,1.3446623456909885,0.2004504274499581,4470.822222222222,2.4735,1000
depth_duration_stimuli/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize_2/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize_2-target.png,2.2934468085106383,3.474595565132666,0.5068218525666984,1852.340425531915,2.486,1000
depth_duration_stimuli/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5/002153_2014-06-25_21-27-18_260595134347_rgbf000038-resize_5-target.png,1.8817356521739128,1.2426605196837455,0.18322029785863247,2708.5652173913045,2.505,1000
depth_duration_stimuli/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4/002445_2014-06-28_20-32-16_260595134347_rgbf000029-resize_4-target.png,1.6965736170212766,0.8738551588380863,0.12746487531430875,2442.2340425531916,2.5315,1000
depth_duration_stimuli/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize_1/002758_2014-06-22_19-11-20_094959634447_rgbf000128-resize_1-target.png,1.9478833333333334,1.9267612794016329,0.27810403583167015,2368.1458333333335,2.555,1000
depth_duration_stimuli/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3-target.png,2.2877702127659574,1.9116173834825216,0.27883805338890544,3267.31914893617,2.62625,1000
depth_duration_stimuli/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize_2/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize_2-target.png,1.79165,1.190587226825843,0.17184646397540765,2167.6041666666665,2.6353333333333,1000
depth_duration_stimuli/002118_2014-06-25_20-32-08_260595134347_rgbf000078-resize_1/002118_2014-06-25_20-32-08_260595134347_rgbf000078-resize_1-target.png,2.2761083333333336,1.3918335208336923,0.20089386448011923,2697.4583333333335,2.646,1000
depth_duration_stimuli/001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize_0/001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize_0-target.png,1.8401666666666667,0.9896289537494801,0.14284063571127753,1996.2708333333333,2.6505,1000
depth_duration_stimuli/001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize_0/001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize_0-target.png,2.5172608695652174,1.4764154596677368,0.21768558347074274,3162.304347826087,2.6625,1000
depth_duration_stimuli/002987_2014-06-08_18-48-20_094959634447_rgbf000022-resize_0/002987_2014-06-08_18-48-20_094959634447_rgbf000022-resize_0-target.png,2.204275,1.0876166865332344,0.15698394668627294,2506.6458333333335,2.6775,1000
depth_duration_stimuli/000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize_3/000927_2014-06-09_16-32-30_260595134347_rgbf000123-resize_3-target.png,2.460811666666667,1.2963073346114247,0.1871058471475981,2188.5416666666665,2.6785,1000
depth_duration_stimuli/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize_4/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize_4-target.png,1.8291574468085106,1.0705337514214437,0.15615339654929805,2108.6382978723404,2.682,1000
depth_duration_stimuli/001092_2014-06-15_17-34-58_260595134347_rgbf000171-resize_3/001092_2014-06-15_17-34-58_260595134347_rgbf000171-resize_3-target.png,1.5783516666666666,0.7002239139484228,0.10106861630278381,2080.5416666666665,2.6935,1000
depth_duration_stimuli/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize_5-target.png,2.597933333333333,2.280651910284979,0.32918374858271676,2153.5833333333335,2.724,1000
depth_duration_stimuli/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1/001806_2014-06-26_20-50-20_260595134347_rgbf000091-resize_1-target.png,1.5483008695652174,1.0112314002416967,0.14909793577689148,2774.7391304347825,2.7305,1000
